feature_id,location_id,date,dengue_lag_1,dengue_lag_2,dengue_lag_4,dengue_rolling_4,malaria_lag_1,malaria_lag_4,rainfall_1,rainfall_2,rainfall_4,rainfall_8,temperature_1,temperature_2,temperature_4,rainfall_anomaly,temperature_anomaly,outbreak_target,population,urban_density,sanitation_index,municipality,state_name
538,1359,2025-07-01,,,,28,5,4,26.146235039893618,122.78237200797872,,,25.55322265625,25.413118489583383,,0.0,0.0,0,26364,51.72830951947347,0.6079360361557609,Aripuanã,Mato Grosso
539,1359,2025-08-01,,,,59,28,6,5.475527499584442,26.146235039893618,,,25.482812500000023,25.55322265625,,0.0,0.0,1,26364,51.72830951947347,0.6079360361557609,Aripuanã,Mato Grosso
540,1359,2025-09-01,,,,31,59,8,43.87810629986702,5.475527499584442,,,27.47076822916671,25.482812500000023,,0.0,0.0,0,26364,51.72830951947347,0.6079360361557609,Aripuanã,Mato Grosso
541,1359,2025-10-01,,,,51,31,5,123.24738198138297,43.87810629986702,,,27.29866536458337,27.47076822916671,,0.0,0.0,1,26364,51.72830951947347,0.6079360361557609,Aripuanã,Mato Grosso
542,1359,2025-11-01,,,,41,51,28,142.97145113031914,123.24738198138297,,,26.31201171875,27.29866536458337,,0.0,0.0,0,26364,51.72830951947347,0.6079360361557609,Aripuanã,Mato Grosso
543,1359,2025-12-01,,,,48,41,59,239.08063912898936,142.97145113031914,,,26.047591145833337,26.31201171875,,0.0,0.0,0,26364,51.72830951947347,0.6079360361557609,Aripuanã,Mato Grosso
544,1378,2025-06-01,,,,8,5,5,130.21617617849577,191.94703389830508,,,25.984696365248226,25.9289561170213,,0.0,0.0,0,42947,69.17700579137339,0.634612384756035,Colniza,Mato Grosso
545,1378,2025-07-01,,,,24,8,1,45.13231594279661,130.21617617849577,,,26.16654476950356,25.984696365248226,,0.0,0.0,0,42947,69.17700579137339,0.634612384756035,Colniza,Mato Grosso
546,1378,2025-08-01,,,,16,24,6,14.782507944915254,45.13231594279661,,,26.23126108156032,26.16654476950356,,0.0,0.0,0,42947,69.17700579137339,0.634612384756035,Colniza,Mato Grosso
547,1378,2025-09-01,,,,36,16,5,67.52492303363347,14.782507944915254,,,27.84734042553191,26.23126108156032,,0.0,0.0,0,42947,69.17700579137339,0.634612384756035,Colniza,Mato Grosso
548,1378,2025-10-01,,,,43,36,8,155.3736096398305,67.52492303363347,,,27.520185062056782,27.84734042553191,,0.0,0.0,0,42947,69.17700579137339,0.634612384756035,Colniza,Mato Grosso
549,1378,2025-11-01,,,,66,43,24,158.70140360169492,155.3736096398305,,,26.562904476950393,27.520185062056782,,0.0,0.0,1,42947,69.17700579137339,0.634612384756035,Colniza,Mato Grosso
550,1378,2025-12-01,,,,43,66,16,217.8091565148305,158.70140360169492,,,26.37274490248228,26.562904476950393,,0.0,0.0,0,42947,69.17700579137339,0.634612384756035,Colniza,Mato Grosso
551,1381,2025-04-01,,,,5,21,5,186.96321614583334,243.23030598958334,,,24.324345439189187,24.32793496621622,,0.0,0.0,0,37197,92.56415398059617,0.44398806559875426,Conquista D'Oeste,Mato Grosso
552,1381,2025-05-01,,,,13,5,37,124.38751898871527,186.96321614583334,,,23.622804054054086,24.324345439189187,,0.0,0.0,0,37197,92.56415398059617,0.44398806559875426,Conquista D'Oeste,Mato Grosso
553,1381,2025-06-01,,,,6,13,29,100.98450385199652,124.38751898871527,,,23.061518158783826,23.622804054054086,,0.0,0.0,0,37197,92.56415398059617,0.44398806559875426,Conquista D'Oeste,Mato Grosso
554,1381,2025-07-01,,,,4,6,21,13.109777662489149,100.98450385199652,,,22.374229307432472,23.061518158783826,,0.0,0.0,0,37197,92.56415398059617,0.44398806559875426,Conquista D'Oeste,Mato Grosso
555,1381,2025-08-01,,,,10,4,5,5.7324341668023004,13.109777662489149,,,21.308614864864865,22.374229307432472,,0.0,0.0,0,37197,92.56415398059617,0.44398806559875426,Conquista D'Oeste,Mato Grosso
556,1381,2025-09-01,,,,1,10,13,9.577004326714409,5.7324341668023004,,,23.691796875000023,21.308614864864865,,0.0,0.0,0,37197,92.56415398059617,0.44398806559875426,Conquista D'Oeste,Mato Grosso
557,1381,2025-10-01,,,,8,1,6,35.31019083658854,9.577004326714409,,,26.844932432432472,23.691796875000023,,0.0,0.0,0,37197,92.56415398059617,0.44398806559875426,Conquista D'Oeste,Mato Grosso
558,1381,2025-11-01,,,,9,8,4,104.08953179253473,35.31019083658854,,,25.313128167229763,26.844932432432472,,0.0,0.0,0,37197,92.56415398059617,0.44398806559875426,Conquista D'Oeste,Mato Grosso
559,1381,2025-12-01,,,,10,9,10,150.42706976996527,104.08953179253473,,,25.15964949324325,25.313128167229763,,96.93840874565973,-0.528821790540519,0,37197,92.56415398059617,0.44398806559875426,Conquista D'Oeste,Mato Grosso
560,1416,2025-04-01,,,,6,8,1,328.0155078125,379.710078125,,,25.41042588495577,24.981498893805338,,0.0,0.0,0,14636,82.72736860922393,0.6019329563789961,Nova Bandeirantes,Mato Grosso
561,1416,2025-05-01,,,,2,6,2,187.77404296875,328.0155078125,,,25.572172289823015,25.41042588495577,,0.0,0.0,0,14636,82.72736860922393,0.6019329563789961,Nova Bandeirantes,Mato Grosso
562,1416,2025-07-01,,,,2,2,2,79.939150390625,187.77404296875,,,25.570685840707995,25.572172289823015,,0.0,0.0,0,14636,82.72736860922393,0.6019329563789961,Nova Bandeirantes,Mato Grosso
563,1416,2025-08-01,,,,2,2,8,3.1910769653320314,79.939150390625,,,26.32455752212394,25.570685840707995,,0.0,0.0,0,14636,82.72736860922393,0.6019329563789961,Nova Bandeirantes,Mato Grosso
564,1416,2025-09-01,,,,1,2,6,49.4653173828125,3.1910769653320314,,,27.947794524336302,26.32455752212394,,0.0,0.0,0,14636,82.72736860922393,0.6019329563789961,Nova Bandeirantes,Mato Grosso
565,1416,2025-10-01,,,,3,1,2,190.44943359375,49.4653173828125,,,27.44416482300886,27.947794524336302,,0.0,0.0,0,14636,82.72736860922393,0.6019329563789961,Nova Bandeirantes,Mato Grosso
566,1416,2025-11-01,,,,8,3,2,201.6686328125,190.44943359375,,,26.451700774336302,27.44416482300886,,0.0,0.0,0,14636,82.72736860922393,0.6019329563789961,Nova Bandeirantes,Mato Grosso
567,1416,2025-12-01,,,,9,8,2,271.12609375,201.6686328125,,,26.13584762168142,26.451700774336302,,71.83175781249997,-0.33204853429202785,1,14636,82.72736860922393,0.6019329563789961,Nova Bandeirantes,Mato Grosso
568,1420,2025-06-01,,,,1,1,1,90.92667061941964,185.02924455915178,,,23.94738991477277,25.00423768939396,,0.0,0.0,0,35032,66.23732098148697,0.5251670078596306,Nova Lacerda,Mato Grosso
569,1420,2025-12-01,,,,2,1,2,11.739802769252233,90.92667061941964,,,23.320703125000023,23.94738991477277,,0.0,0.0,0,35032,66.23732098148697,0.5251670078596306,Nova Lacerda,Mato Grosso
570,1437,2025-05-01,,,,15,2,22,175.89404296875,410.36865234375,,,25.407907196969745,25.165080492424238,,0.0,0.0,1,13210,80.49139389685924,0.5401158192438611,Peixoto de Azevedo,Mato Grosso
571,1437,2025-06-01,,,,9,15,7,11.874189758300782,175.89404296875,,,25.89469696969701,25.407907196969745,,0.0,0.0,0,13210,80.49139389685924,0.5401158192438611,Peixoto de Azevedo,Mato Grosso
572,1437,2025-07-01,,,,5,9,3,2.461673927307129,11.874189758300782,,,26.425639204545462,25.89469696969701,,0.0,0.0,0,13210,80.49139389685924,0.5401158192438611,Peixoto de Azevedo,Mato Grosso
573,1437,2025-08-01,,,,4,5,2,1.873283576965332,2.461673927307129,,,26.217495265151513,26.425639204545462,,0.0,0.0,0,13210,80.49139389685924,0.5401158192438611,Peixoto de Azevedo,Mato Grosso
574,1437,2025-09-01,,,,3,4,15,0.424615478515625,1.873283576965332,,,28.417376893939434,26.217495265151513,,0.0,0.0,0,13210,80.49139389685924,0.5401158192438611,Peixoto de Azevedo,Mato Grosso
575,1437,2025-10-01,,,,2,3,9,97.38780517578125,0.424615478515625,,,28.807291666666686,28.417376893939434,,0.0,0.0,0,13210,80.49139389685924,0.5401158192438611,Peixoto de Azevedo,Mato Grosso
576,1437,2025-11-01,,,,3,2,5,154.9060302734375,97.38780517578125,,,27.356013257575796,28.807291666666686,,0.0,0.0,0,13210,80.49139389685924,0.5401158192438611,Peixoto de Azevedo,Mato Grosso
577,1437,2025-12-01,,,,2,3,4,272.3181396484375,154.9060302734375,,,26.460653409090924,27.356013257575796,,0.0,0.0,0,13210,80.49139389685924,0.5401158192438611,Peixoto de Azevedo,Mato Grosso
578,1442,2025-06-01,,,,2,6,2,128.02180989583334,151.03096516927084,,,24.27117883663368,25.390184096534654,,0.0,0.0,0,21897,63.98202671907091,0.41174740374866164,Pontes e Lacerda,Mato Grosso
579,1442,2025-07-01,,,,7,2,4,7.0393727620442705,128.02180989583334,,,22.57497679455446,24.27117883663368,,0.0,0.0,0,21897,63.98202671907091,0.41174740374866164,Pontes e Lacerda,Mato Grosso
580,1442,2025-08-01,,,,7,7,2,5.73385492960612,7.0393727620442705,,,21.909289913366365,22.57497679455446,,0.0,0.0,0,21897,63.98202671907091,0.41174740374866164,Pontes e Lacerda,Mato Grosso
581,1442,2025-09-01,,,,1,7,6,10.429155985514322,5.73385492960612,,,23.96488629331685,21.909289913366365,,0.0,0.0,0,21897,63.98202671907091,0.41174740374866164,Pontes e Lacerda,Mato Grosso
582,1442,2025-10-01,,,,1,1,2,18.121236165364582,10.429155985514322,,,28.04426825495051,23.96488629331685,,0.0,0.0,0,21897,63.98202671907091,0.41174740374866164,Pontes e Lacerda,Mato Grosso
583,1442,2025-11-01,,,,2,1,7,113.51815795898438,18.121236165364582,,,26.381308013613875,28.04426825495051,,0.0,0.0,0,21897,63.98202671907091,0.41174740374866164,Pontes e Lacerda,Mato Grosso
584,1442,2025-12-01,,,,5,2,7,170.1797892252604,113.51815795898438,,,26.123785581683194,26.381308013613875,,0.0,0.0,0,21897,63.98202671907091,0.41174740374866164,Pontes e Lacerda,Mato Grosso
585,1453,2025-04-01,,,,2,2,2,202.6693115234375,233.42985026041666,,,26.284716796875045,26.20844726562501,,0.0,0.0,0,27453,42.144894759807734,0.6381822492765948,Rio Branco,Mato Grosso
586,1453,2025-05-01,,,,1,2,3,145.6224161783854,202.6693115234375,,,25.124658203125023,26.284716796875045,,0.0,0.0,0,27453,42.144894759807734,0.6381822492765948,Rio Branco,Mato Grosso
587,1453,2025-06-01,,,,5,1,8,86.3402099609375,145.6224161783854,,,24.501806640625034,25.124658203125023,,0.0,0.0,0,27453,42.144894759807734,0.6381822492765948,Rio Branco,Mato Grosso
588,1453,2025-08-01,,,,1,5,2,16.172251383463543,86.3402099609375,,,22.979785156250045,24.501806640625034,,0.0,0.0,0,27453,42.144894759807734,0.6381822492765948,Rio Branco,Mato Grosso
589,1453,2025-09-01,,,,1,1,2,10.87142817179362,16.172251383463543,,,24.838916015625045,22.979785156250045,,0.0,0.0,0,27453,42.144894759807734,0.6381822492765948,Rio Branco,Mato Grosso
590,1453,2025-12-01,,,,1,1,1,32.2361094156901,10.87142817179362,,,29.279150390625034,24.838916015625045,,95.28022257486981,-0.724926757812483,0,27453,42.144894759807734,0.6381822492765948,Rio Branco,Mato Grosso
591,1454,2025-06-01,,,,20,9,1,88.2860695167824,102.06429036458333,,,25.49171316964288,25.640625,,0.0,0.0,1,27914,54.75102655891103,0.5435344342529166,Rondolândia,Mato Grosso
592,1454,2025-07-01,,,,6,20,3,40.60725007233796,88.2860695167824,,,25.72511160714288,25.49171316964288,,0.0,0.0,0,27914,54.75102655891103,0.5435344342529166,Rondolândia,Mato Grosso
593,1454,2025-08-01,,,,5,6,10,5.405812016239873,40.60725007233796,,,25.578738839285734,25.72511160714288,,0.0,0.0,0,27914,54.75102655891103,0.5435344342529166,Rondolândia,Mato Grosso
594,1454,2025-09-01,,,,4,5,9,21.358836986400462,5.405812016239873,,,27.622460937500023,25.578738839285734,,0.0,0.0,0,27914,54.75102655891103,0.5435344342529166,Rondolândia,Mato Grosso
595,1454,2025-10-01,,,,6,4,20,114.31444408275463,21.358836986400462,,,27.7831194196429,27.622460937500023,,0.0,0.0,0,27914,54.75102655891103,0.5435344342529166,Rondolândia,Mato Grosso
596,1454,2025-11-01,,,,14,6,6,119.68895580150463,114.31444408275463,,,26.9071707589286,27.7831194196429,,0.0,0.0,0,27914,54.75102655891103,0.5435344342529166,Rondolândia,Mato Grosso
597,1454,2025-12-01,,,,12,14,5,195.83684172453704,119.68895580150463,,,26.42497209821431,26.9071707589286,,0.0,0.0,0,27914,54.75102655891103,0.5435344342529166,Rondolândia,Mato Grosso
598,2419,2025-11-01,,,,3,3,3,240.95792643229166,223.73824055989584,,,26.561886935763937,26.40362955729171,,0.0,0.0,0,59406,7.44115423387255,0.4354155756929333,Abaetetuba,Pará
599,2421,2025-06-01,,,,2,1,2,192.7078857421875,341.5488586425781,,,26.311006030701776,25.85671600877197,,0.0,0.0,0,59532,4.973606538309926,0.4490740556423767,Acará,Pará
600,2421,2025-07-01,,,,1,2,1,197.60801696777344,192.7078857421875,,,25.99487390350879,26.311006030701776,,0.0,0.0,0,59532,4.973606538309926,0.4490740556423767,Acará,Pará
601,2421,2025-08-01,,,,1,1,3,196.82749938964844,197.60801696777344,,,26.205468750000023,25.99487390350879,,0.0,0.0,0,59532,4.973606538309926,0.4490740556423767,Acará,Pará
602,2421,2025-09-01,,,,1,1,1,124.51154327392578,196.82749938964844,,,26.468421052631584,26.205468750000023,,0.0,0.0,0,59532,4.973606538309926,0.4490740556423767,Acará,Pará
603,2421,2025-10-01,,,,1,1,2,38.467926025390625,124.51154327392578,,,27.78023574561405,26.468421052631584,,0.0,0.0,0,59532,4.973606538309926,0.4490740556423767,Acará,Pará
604,2421,2025-11-01,,,,2,1,1,128.91885375976562,38.467926025390625,,,28.112541118421063,27.78023574561405,,0.0,0.0,0,59532,4.973606538309926,0.4490740556423767,Acará,Pará
605,2422,2025-05-01,,,,3,2,27,269.0543701171875,332.072119140625,,,25.81880580357148,25.227845982142867,,0.0,0.0,0,20071,12.33476895479181,0.33773854726862756,Afuá,Pará
606,2422,2025-06-01,,,,2,3,13,324.604345703125,269.0543701171875,,,26.243973214285745,25.81880580357148,,0.0,0.0,0,20071,12.33476895479181,0.33773854726862756,Afuá,Pará
607,2422,2025-07-01,,,,14,2,9,284.10224609375,324.604345703125,,,26.233984375000034,26.243973214285745,,0.0,0.0,0,20071,12.33476895479181,0.33773854726862756,Afuá,Pará
608,2422,2025-08-01,,,,19,14,2,187.8361083984375,284.10224609375,,,26.252204241071468,26.233984375000034,,0.0,0.0,0,20071,12.33476895479181,0.33773854726862756,Afuá,Pará
609,2422,2025-09-01,,,,10,19,3,72.41207275390624,187.8361083984375,,,26.5947265625,26.252204241071468,,0.0,0.0,0,20071,12.33476895479181,0.33773854726862756,Afuá,Pará
610,2422,2025-10-01,,,,4,10,2,53.5914794921875,72.41207275390624,,,27.63063616071429,26.5947265625,,0.0,0.0,0,20071,12.33476895479181,0.33773854726862756,Afuá,Pará
611,2422,2025-11-01,,,,3,4,14,21.287979125976562,53.5914794921875,,,28.065066964285734,27.63063616071429,,0.0,0.0,0,20071,12.33476895479181,0.33773854726862756,Afuá,Pará
612,2424,2025-04-01,,,,3,17,1,371.6305912990196,358.2343367034314,,,24.57119341563788,24.53415637860087,,0.0,0.0,0,4423,11.996315354735037,0.405820069125963,Alenquer,Pará
613,2424,2025-05-01,,,,19,3,26,300.68225337009807,371.6305912990196,,,24.909284979423887,24.57119341563788,,0.0,0.0,1,4423,11.996315354735037,0.405820069125963,Alenquer,Pará
614,2424,2025-06-01,,,,8,19,18,221.44561887254903,300.68225337009807,,,24.88796939300414,24.909284979423887,,0.0,0.0,0,4423,11.996315354735037,0.405820069125963,Alenquer,Pará
615,2424,2025-07-01,,,,18,8,17,184.6960209865196,221.44561887254903,,,24.416775977366285,24.88796939300414,,0.0,0.0,0,4423,11.996315354735037,0.405820069125963,Alenquer,Pará
616,2424,2025-08-01,,,,8,18,3,130.53492647058823,184.6960209865196,,,24.659670781893,24.416775977366285,,0.0,0.0,0,4423,11.996315354735037,0.405820069125963,Alenquer,Pará
617,2424,2025-09-01,,,,10,8,19,85.30311734068627,130.53492647058823,,,25.500913065843633,24.659670781893,,0.0,0.0,0,4423,11.996315354735037,0.405820069125963,Alenquer,Pará
618,2424,2025-10-01,,,,9,10,8,30.679084329044116,85.30311734068627,,,27.97847222222225,25.500913065843633,,0.0,0.0,0,4423,11.996315354735037,0.405820069125963,Alenquer,Pará
619,2424,2025-11-01,,,,8,9,18,26.92403875612745,30.679084329044116,,,28.15954218106998,27.97847222222225,,0.0,0.0,0,4423,11.996315354735037,0.405820069125963,Alenquer,Pará
620,2424,2025-12-01,,,,10,8,8,43.29113530177696,26.92403875612745,,,28.274607767489726,28.15954218106998,,-11.236802045036768,-0.15290637860084644,0,4423,11.996315354735037,0.405820069125963,Alenquer,Pará
621,2425,2025-04-01,,,,31,48,6,296.4137643129771,306.6782562022901,,,24.38402071220935,24.288408430232607,,0.0,0.0,0,61895,15.573831339064252,0.36684855434811,Almeirim,Pará
622,2425,2025-05-01,,,,21,31,31,264.1183504293893,296.4137643129771,,,24.77073946220935,24.38402071220935,,0.0,0.0,0,61895,15.573831339064252,0.36684855434811,Almeirim,Pará
623,2425,2025-06-01,,,,12,21,45,260.52093272900765,264.1183504293893,,,24.846457122093057,24.77073946220935,,0.0,0.0,0,61895,15.573831339064252,0.36684855434811,Almeirim,Pará
624,2425,2025-07-01,,,,20,12,48,226.4216066316794,260.52093272900765,,,24.455854832848843,24.846457122093057,,0.0,0.0,0,61895,15.573831339064252,0.36684855434811,Almeirim,Pará
625,2425,2025-08-01,,,,18,20,31,174.15150882633588,226.4216066316794,,,24.5623909883721,24.455854832848843,,0.0,0.0,0,61895,15.573831339064252,0.36684855434811,Almeirim,Pará
626,2425,2025-09-01,,,,28,18,21,112.28515625,174.15150882633588,,,25.142946039244237,24.5623909883721,,0.0,0.0,0,61895,15.573831339064252,0.36684855434811,Almeirim,Pará
627,2425,2025-10-01,,,,27,28,12,37.22789688692748,112.28515625,,,27.297265625000023,25.142946039244237,,0.0,0.0,0,61895,15.573831339064252,0.36684855434811,Almeirim,Pará
628,2425,2025-11-01,,,,33,27,20,26.301399988072518,37.22789688692748,,,28.064752906976764,27.297265625000023,,0.0,0.0,0,61895,15.573831339064252,0.36684855434811,Almeirim,Pará
629,2425,2025-12-01,,,,33,33,18,34.94050423425573,26.301399988072518,,,28.17049418604654,28.064752906976764,,-59.12645738907443,0.12057140261626387,0,61895,15.573831339064252,0.36684855434811,Almeirim,Pará
630,2426,2025-04-01,,,,47,56,5,431.9507434944238,356.4774628252788,,,24.827481933929846,24.668672573984907,,0.0,0.0,0,93953,7.291935708818105,0.2713633786194637,Altamira,Pará
631,2426,2025-05-01,,,,64,47,85,188.71466949349443,431.9507434944238,,,25.675404335856854,24.827481933929846,,0.0,0.0,0,93953,7.291935708818105,0.2713633786194637,Altamira,Pará
632,2426,2025-06-01,,,,111,64,44,89.96080680762081,188.71466949349443,,,26.18938403303514,25.675404335856854,,0.0,0.0,1,93953,7.291935708818105,0.2713633786194637,Altamira,Pará
633,2426,2025-07-01,,,,122,111,56,44.1606390857342,89.96080680762081,,,26.765734686854785,26.18938403303514,,0.0,0.0,1,93953,7.291935708818105,0.2713633786194637,Altamira,Pará
634,2426,2025-08-01,,,,102,122,47,12.896618697723047,44.1606390857342,,,27.435233138334524,26.765734686854785,,0.0,0.0,0,93953,7.291935708818105,0.2713633786194637,Altamira,Pará
635,2426,2025-09-01,,,,78,102,64,42.38195936919145,12.896618697723047,,,28.12664745354442,27.435233138334524,,0.0,0.0,0,93953,7.291935708818105,0.2713633786194637,Altamira,Pará
636,2426,2025-10-01,,,,74,78,111,69.78157673094796,42.38195936919145,,,28.551350653819725,28.12664745354442,,0.0,0.0,0,93953,7.291935708818105,0.2713633786194637,Altamira,Pará
637,2426,2025-11-01,,,,47,74,122,115.89127846189591,69.78157673094796,,,27.399423606331766,28.551350653819725,,0.0,0.0,0,93953,7.291935708818105,0.2713633786194637,Altamira,Pará
638,2426,2025-12-01,,,,29,47,102,150.75392077137548,115.89127846189591,,,27.187534411562297,27.399423606331766,,65.70219926231414,-0.10422401927047531,0,93953,7.291935708818105,0.2713633786194637,Altamira,Pará
639,2427,2025-03-01,,,,95,161,1,427.46465773809524,243.03506324404762,,,24.837255859375034,25.266650390625045,,0.0,0.0,0,59610,4.841245707443465,0.2193304574409,Anajás,Pará
640,2427,2025-04-01,,,,47,95,6,365.76190476190476,427.46465773809524,,,24.948291015625045,24.837255859375034,,23.28127906436015,-0.17301025390625568,0,59610,4.841245707443465,0.2193304574409,Anajás,Pará
641,2427,2025-05-01,,,,45,47,216,297.0237630208333,365.76190476190476,,,25.575170898437534,24.948291015625045,,0.0,0.0,0,59610,4.841245707443465,0.2193304574409,Anajás,Pará
642,2427,2025-06-01,,,,50,45,161,264.5831008184524,297.0237630208333,,,26.023974609375045,25.575170898437534,,0.0,0.0,0,59610,4.841245707443465,0.2193304574409,Anajás,Pará
643,2427,2025-07-01,,,,38,50,95,270.7998046875,264.5831008184524,,,25.9700927734375,26.023974609375045,,0.0,0.0,0,59610,4.841245707443465,0.2193304574409,Anajás,Pará
644,2427,2025-08-01,,,,86,38,47,257.88734654017856,270.7998046875,,,25.976245117187545,25.9700927734375,,0.0,0.0,0,59610,4.841245707443465,0.2193304574409,Anajás,Pará
645,2427,2025-09-01,,,,99,86,45,135.3667457217262,257.88734654017856,,,26.0849609375,25.976245117187545,,0.0,0.0,0,59610,4.841245707443465,0.2193304574409,Anajás,Pará
646,2427,2025-10-01,,,,64,99,50,58.54901413690476,135.3667457217262,,,27.243066406250023,26.0849609375,,0.0,0.0,0,59610,4.841245707443465,0.2193304574409,Anajás,Pará
647,2427,2025-11-01,,,,59,64,38,72.46871512276786,58.54901413690476,,,27.62409667968751,27.243066406250023,,0.0,0.0,0,59610,4.841245707443465,0.2193304574409,Anajás,Pará
648,2427,2025-12-01,,,,62,59,86,155.16782924107142,72.46871512276786,,,27.90754394531251,27.62409667968751,,-53.1333996000744,0.16153564453122726,0,59610,4.841245707443465,0.2193304574409,Anajás,Pará
649,2428,2025-04-01,,,,4,6,1,454.073486328125,408.7134094238281,,,25.634912109375023,25.384179687500023,,0.0,0.0,0,41467,14.566817569722646,0.27904869476655064,Ananindeua,Pará
650,2428,2025-05-01,,,,5,4,18,397.90655517578125,454.073486328125,,,26.097314453125023,25.634912109375023,,0.0,0.0,0,41467,14.566817569722646,0.27904869476655064,Ananindeua,Pará
651,2428,2025-06-01,,,,6,5,9,241.45529174804688,397.90655517578125,,,26.578027343750023,26.097314453125023,,0.0,0.0,0,41467,14.566817569722646,0.27904869476655064,Ananindeua,Pará
652,2428,2025-07-01,,,,7,6,6,203.6566162109375,241.45529174804688,,,26.419702148437523,26.578027343750023,,0.0,0.0,0,41467,14.566817569722646,0.27904869476655064,Ananindeua,Pará
653,2428,2025-08-01,,,,4,7,4,260.0289611816406,203.6566162109375,,,26.435449218750023,26.419702148437523,,0.0,0.0,0,41467,14.566817569722646,0.27904869476655064,Ananindeua,Pará
654,2428,2025-09-01,,,,8,4,5,149.81265258789062,260.0289611816406,,,26.515527343750023,26.435449218750023,,0.0,0.0,0,41467,14.566817569722646,0.27904869476655064,Ananindeua,Pará
655,2428,2025-10-01,,,,7,8,6,62.37932205200195,149.81265258789062,,,27.356835937500023,26.515527343750023,,0.0,0.0,0,41467,14.566817569722646,0.27904869476655064,Ananindeua,Pará
656,2428,2025-11-01,,,,10,7,7,89.70491790771484,62.37932205200195,,,27.612207031250023,27.356835937500023,,0.0,0.0,0,41467,14.566817569722646,0.27904869476655064,Ananindeua,Pará
657,2428,2025-12-01,,,,21,10,4,112.19729614257812,89.70491790771484,,,27.776757812500023,27.612207031250023,,-38.59290313720703,0.08447265625,1,41467,14.566817569722646,0.27904869476655064,Ananindeua,Pará
658,2433,2025-04-01,,,,58,83,10,377.04632161458335,522.3339192708333,,,25.46532827524038,25.27733999399038,,0.0,0.0,0,66188,19.86196062064391,0.2667723268173247,Bagre,Pará
659,2433,2025-05-01,,,,26,58,254,344.1258138020833,377.04632161458335,,,26.23489708533657,25.46532827524038,,0.0,0.0,0,66188,19.86196062064391,0.2667723268173247,Bagre,Pará
660,2433,2025-06-01,,,,35,26,133,179.003759765625,344.1258138020833,,,26.551904296875023,26.23489708533657,,0.0,0.0,0,66188,19.86196062064391,0.2667723268173247,Bagre,Pará
661,2433,2025-07-01,,,,89,35,83,170.71305338541666,179.003759765625,,,26.107230318509664,26.551904296875023,,0.0,0.0,0,66188,19.86196062064391,0.2667723268173247,Bagre,Pará
662,2433,2025-08-01,,,,84,89,58,116.8314453125,170.71305338541666,,,26.401588792067344,26.107230318509664,,0.0,0.0,0,66188,19.86196062064391,0.2667723268173247,Bagre,Pará
663,2433,2025-09-01,,,,72,84,26,103.31163736979167,116.8314453125,,,26.66646259014425,26.401588792067344,,0.0,0.0,0,66188,19.86196062064391,0.2667723268173247,Bagre,Pará
664,2433,2025-10-01,,,,109,72,35,12.213303629557291,103.31163736979167,,,28.137503756009664,26.66646259014425,,0.0,0.0,0,66188,19.86196062064391,0.2667723268173247,Bagre,Pará
665,2433,2025-11-01,,,,79,109,89,32.41830851236979,12.213303629557291,,,28.45430438701925,28.137503756009664,,0.0,0.0,0,66188,19.86196062064391,0.2667723268173247,Bagre,Pará
666,2433,2025-12-01,,,,88,79,84,47.66531575520833,32.41830851236979,,,28.721281550480796,28.45430438701925,,-3.68902587890625,0.1824951171875,0,66188,19.86196062064391,0.2667723268173247,Bagre,Pará
667,2434,2025-05-01,,,,2,1,3,411.83289513221155,544.2552208533654,,,25.76431183510641,25.47134308510641,,0.0,0.0,0,86220,5.266398768858841,0.42391771218464136,Baião,Pará
668,2434,2025-06-01,,,,3,2,5,183.03438626802884,411.83289513221155,,,26.677543218085134,25.76431183510641,,0.0,0.0,0,86220,5.266398768858841,0.42391771218464136,Baião,Pará
669,2434,2025-07-01,,,,6,3,1,138.25602839543268,183.03438626802884,,,26.340961602393634,26.677543218085134,,0.0,0.0,1,86220,5.266398768858841,0.42391771218464136,Baião,Pará
670,2434,2025-08-01,,,,5,6,1,46.34923846905048,138.25602839543268,,,26.665408909574467,26.340961602393634,,0.0,0.0,0,86220,5.266398768858841,0.42391771218464136,Baião,Pará
671,2434,2025-09-01,,,,2,5,2,66.61193378155048,46.34923846905048,,,27.050797872340468,26.665408909574467,,0.0,0.0,0,86220,5.266398768858841,0.42391771218464136,Baião,Pará
672,2434,2025-10-01,,,,3,2,3,9.379690317007212,66.61193378155048,,,28.62809175531919,27.050797872340468,,0.0,0.0,0,86220,5.266398768858841,0.42391771218464136,Baião,Pará
673,2434,2025-11-01,,,,1,3,6,47.1158447265625,9.379690317007212,,,28.888626163563856,28.62809175531919,,0.0,0.0,0,86220,5.266398768858841,0.42391771218464136,Baião,Pará
674,2434,2025-12-01,,,,1,1,5,76.25351656400241,47.1158447265625,,,29.068168218085134,28.888626163563856,,22.00235689603366,0.17993683510638903,0,86220,5.266398768858841,0.42391771218464136,Baião,Pará
675,2436,2025-07-01,,,,4,1,6,216.15372721354166,349.674072265625,,,26.526595052083337,26.205078125,,0.0,0.0,0,79239,5.263769083092946,0.4341276490814591,Barcarena,Pará
676,2436,2025-09-01,,,,1,4,1,254.3721923828125,216.15372721354166,,,26.609244791666697,26.526595052083337,,0.0,0.0,0,79239,5.263769083092946,0.4341276490814591,Barcarena,Pará
677,2436,2025-12-01,,,,1,1,1,46.326934814453125,254.3721923828125,,,27.624869791666697,26.609244791666697,,0.0,0.0,0,79239,5.263769083092946,0.4341276490814591,Barcarena,Pará
